[2022-04-05 10:56:17 PM-MyTrain_Val.py-INFO:Network-Train]
[2022-04-05 11:31:19 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0300/0548], Total_loss: 0.5843 Loss1: 0.5090 Loss2: 0.0753]
[2022-04-05 11:31:26 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0320/0548], Total_loss: 0.5939 Loss1: 0.5186 Loss2: 0.0753]
[2022-04-05 11:31:34 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0340/0548], Total_loss: 0.5242 Loss1: 0.4546 Loss2: 0.0696]
[2022-04-05 11:31:42 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0360/0548], Total_loss: 0.5232 Loss1: 0.4518 Loss2: 0.0714]
[2022-04-05 11:31:49 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0380/0548], Total_loss: 0.5766 Loss1: 0.4977 Loss2: 0.0789]
[2022-04-05 11:31:57 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0400/0548], Total_loss: 0.5017 Loss1: 0.4299 Loss2: 0.0718]
[2022-04-05 11:32:04 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0420/0548], Total_loss: 0.4781 Loss1: 0.4087 Loss2: 0.0694]
[2022-04-05 11:32:12 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0440/0548], Total_loss: 0.7832 Loss1: 0.6368 Loss2: 0.1464]
[2022-04-05 11:32:19 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0460/0548], Total_loss: 0.4726 Loss1: 0.4023 Loss2: 0.0703]
[2022-04-05 11:32:27 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0480/0548], Total_loss: 0.4739 Loss1: 0.4038 Loss2: 0.0701]
[2022-04-05 11:32:35 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0500/0548], Total_loss: 0.4496 Loss1: 0.3827 Loss2: 0.0669]
[2022-04-05 11:32:42 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0520/0548], Total_loss: 0.4312 Loss1: 0.3647 Loss2: 0.0665]
[2022-04-05 11:32:50 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0540/0548], Total_loss: 0.4490 Loss1: 0.3775 Loss2: 0.0714]
[2022-04-05 11:32:54 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [001/100], Step [0548/0548], Total_loss: 0.4838 Loss1: 0.4094 Loss2: 0.0745]
[2022-04-05 11:32:54 PM-MyTrain_Val.py-INFO:[Train Info]: Epoch [001/100], Loss_AVG: 0.7608]
[2022-04-05 11:36:13 PM-MyTrain_Val.py-INFO:[Val Info]:Epoch:1 MAE:0.002629807968375041 bestEpoch:0 bestMAE:0.002629807968375041]
[2022-04-05 11:36:14 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0001/0548], Total_loss: 0.4462 Loss1: 0.3726 Loss2: 0.0735]
[2022-04-05 11:36:21 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0020/0548], Total_loss: 0.4640 Loss1: 0.3907 Loss2: 0.0733]
[2022-04-05 11:36:29 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0040/0548], Total_loss: 0.4066 Loss1: 0.3409 Loss2: 0.0657]
[2022-04-05 11:36:36 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0060/0548], Total_loss: 0.4362 Loss1: 0.3668 Loss2: 0.0694]
[2022-04-05 11:36:44 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0080/0548], Total_loss: 0.4456 Loss1: 0.3746 Loss2: 0.0710]
[2022-04-05 11:36:52 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0100/0548], Total_loss: 0.4200 Loss1: 0.3518 Loss2: 0.0682]
[2022-04-05 11:36:59 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0120/0548], Total_loss: 0.4055 Loss1: 0.3374 Loss2: 0.0681]
[2022-04-05 11:37:07 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0140/0548], Total_loss: 0.8766 Loss1: 0.7007 Loss2: 0.1758]
[2022-04-05 11:37:14 PM-MyTrain_Val.py-INFO:[Train Info]:Epoch [002/100], Step [0160/0548], Total_loss: 0.4219 Loss1: 0.3501 Loss2: 0.0718]
